*N2O emissions output file

*DSSAT Cropping System Model Ver. 4.7.5.007 -  MAR 01, 2026 21:19:28
!              |---------------------------------- Cumulative ---------------------------------|---------------------------------- Daily --------------------------------------|
!               N2Oemit  N2emit  NOemit     CO2   Denit  Nitrif   N2O-denit+nit      N2      NO N2Oemit  N2emit  NOemit     CO2   Denit  Nitrif   N2O-denit+nit      N2      NO   Denitrification (g[N]/ha) by soil depth (cm):                           Nitrification (g[N]/ha) by soil depth (cm):                             N2O flux (g[N]/ha) by soil depth (cm):                                  N2 flux (g[N]/ha) by soil depth (cm):                                   NO flux (g[N]/ha) by soil depth (cm):
!                 kg/ha   kg/ha   kg/ha   kg/ha   kg/ha   kg/ha   kg/ha   kg/ha   kg/ha   kg/ha    g/ha    g/ha    g/ha    g/ha    g/ha    g/ha    g/ha    g/ha    g/ha    g/ha    0-10   10-20   20-30   30-40   40-50   50-60   60-70   70-80   80-90    0-10   10-20   20-30   30-40   40-50   50-60   60-70   70-80   80-90    0-10   10-20   20-30   30-40   40-50   50-60   60-70   70-80   80-90    0-10   10-20   20-30   30-40   40-50   50-60   60-70   70-80   80-90    0-10   10-20   20-30   30-40   40-50   50-60   60-70   70-80   80-90
@YEAR DOY   DAS   N2OEC    N2EC    NOEC   CO2TC    NDNC    NITC   N2ODC   N2ONC   N2FLC   NOFLC   N2OED    N2ED    NOED   CO2TD    NDND   NITRD   N2ODD   N2OND   N2FLD   NOFLD   NDN1D   NDN2D   NDN3D   NDN4D   NDN5D   NDN6D   NDN7D   NDN8D   NDN9D   NIT1D   NIT2D   NIT3D   NIT4D   NIT5D   NIT6D   NIT7D   NIT8D   NIT9D   N2O1D   N2O2D   N2O3D   N2O4D   N2O5D   N2O6D   N2O7D   N2O8D   N2O9D   N2F1D   N2F2D   N2F3D   N2F4D   N2F5D   N2F6D   N2F7D   N2F8D   N2F9D   NOF1D   NOF2D   NOF3D   NOF4D   NOF5D   NOF6D   NOF7D   NOF8D   NOF9D   
 2015 150    48    0.03    0.94    0.01     252   10.19    80.4   0.098   0.080  10.087   0.038     2.8    73.5     0.6    5332    31.7    2083    0.34    2.08   31.34    0.79     0.0     0.0     0.4     7.5    15.3     8.5     0.0     0.0     0.0   1526.    152.     65.     52.     53.     56.     49.     77.     54.     1.5     0.2     0.1     0.1     0.2     0.1     0.0     0.1     0.1     0.0     0.0     0.4     7.4    15.1     8.4     0.0     0.0     0.0     0.6     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
 2015 151    49    0.03    1.01    0.01     257   10.20    82.3   0.098   0.082  10.099   0.039     2.7    71.7     0.6    5289    11.7    1874    0.13    1.87   11.58    0.66     0.0     0.0     0.0     0.0     7.3     4.4     0.0     0.0     0.0   1081.    137.    146.    145.     56.     57.    127.     72.     53.     1.1     0.1     0.1     0.1     0.1     0.1     0.1     0.1     0.1     0.0     0.0     0.0     0.0     7.3     4.3     0.0     0.0     0.0     0.4     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
 2015 152    50    0.04    1.08    0.01     263   10.20    83.8   0.098   0.084  10.103   0.040     2.7    70.0     0.6    5328     4.5    1537    0.05    1.54    4.43    0.52     0.0     0.0     0.0     0.0     1.6     2.8     0.0     0.0     0.0    786.    128.    135.    133.     58.     58.    116.     69.     53.     0.8     0.1     0.1     0.1     0.1     0.1     0.1     0.1     0.1     0.0     0.0     0.0     0.0     1.6     2.8     0.0     0.0     0.0     0.3     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
 2015 153    51    0.04    1.08    0.01     268   10.20    84.6   0.098   0.085  10.105   0.040     0.1     2.6     0.0    5233     1.5     830    0.02    0.83    1.45    0.23     0.0     0.0     0.0     0.0     0.0     1.5     0.0     0.0     0.0    132.     21.    125.    121.    148.     58.    106.     67.     53.     0.1     0.0     0.1     0.1     0.1     0.1     0.1     0.1     0.1     0.0     0.0     0.0     0.0     0.0     1.4     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
 2015 154    52    0.04    1.11    0.01     273   10.20    85.5   0.098   0.086  10.105   0.040     0.9    23.4     0.2    5387     0.0     879    0.00    0.88    0.00    0.24     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0    197.     38.    118.    113.    135.     60.     99.     65.     53.     0.2     0.0     0.1     0.1     0.1     0.1     0.1     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
 2015 155    53    0.04    1.17    0.01     279   10.20    86.5   0.098   0.087  10.105   0.040     2.3    61.2     0.5    5421     0.0    1035    0.00    1.04    0.00    0.31     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0    188.    137.    112.    106.    124.    156.     93.     64.     54.     0.2     0.1     0.1     0.1     0.1     0.2     0.1     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
 2015 156    54    0.04    1.23    0.01     284   10.20    87.6   0.098   0.088  10.105   0.041     2.5    67.3     0.6    5393     0.0    1052    0.00    1.05    0.00    0.33     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0    273.    126.    105.     98.    112.    138.     86.     62.     53.     0.3     0.1     0.1     0.1     0.1     0.1     0.1     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
 2015 157    55    0.04    1.24    0.01     289   10.20    88.1   0.098   0.088  10.105   0.041     0.1     3.7     0.0    5234     0.0     536    0.00    0.54    0.00    0.14     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     49.     21.     25.     32.    100.    120.     78.     58.     51.     0.0     0.0     0.0     0.0     0.1     0.1     0.1     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
 2015 158    56    0.04    1.26    0.01     294   10.20    88.7   0.098   0.089  10.105   0.041     0.8    22.9     0.2    5234     0.0     551    0.00    0.55    0.00    0.15     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     65.     34.     36.     35.     92.    108.     73.     57.     51.     0.1     0.0     0.0     0.0     0.1     0.1     0.1     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
 2015 159    57    0.04    1.32    0.01     300   10.20    89.3   0.098   0.089  10.105   0.041     2.0    56.6     0.5    5177     0.0     604    0.00    0.60    0.00    0.18     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     66.     43.     44.     94.     86.     98.     69.     55.     50.     0.1     0.0     0.0     0.1     0.1     0.1     0.1     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
 2015 160    58    0.05    1.38    0.01     305   10.20    90.1   0.098   0.090  10.105   0.041     2.3    65.1     0.5    5179     0.0     798    0.00    0.80    0.00    0.24     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0    132.    128.    109.     88.     81.     90.     66.     54.     50.     0.1     0.1     0.1     0.1     0.1     0.1     0.1     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
 2015 161    59    0.05    1.39    0.01     310   10.20    90.4   0.098   0.090  10.105   0.041     0.1     3.5     0.0    5115     0.0     312    0.00    0.31    0.00    0.08     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     27.     23.     21.     15.     26.     32.     64.     54.     50.     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
 2015 162    60    0.05    1.40    0.01     315   10.20    90.8   0.098   0.091  10.105   0.041     0.6    17.5     0.1    5201     0.0     357    0.00    0.36    0.00    0.09     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     40.     34.     33.     23.     29.     33.     61.     53.     50.     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
 2015 163    61    0.05    1.45    0.01     320   10.20    91.2   0.098   0.091  10.105   0.042     1.5    45.0     0.4    5196     0.0     456    0.00    0.46    0.00    0.13     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     52.     45.     44.     30.     32.     90.     60.     53.     50.     0.1     0.0     0.0     0.0     0.0     0.1     0.1     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
 2015 164    62    0.05    1.45    0.01     325   10.20    91.4   0.098   0.091  10.105   0.042     0.1     3.3     0.0    5026     0.0     221    0.00    0.22    0.00    0.05     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     25.     24.     24.     17.     14.     25.     21.     20.     50.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
 2015 165    63    0.05    1.47    0.01     331   10.27    91.8   0.099   0.092  10.167   0.042     0.7    19.9     0.2    5228    63.2     329    0.60    0.33   62.57    0.18     3.8     4.7     8.6    15.9    30.2     0.0     0.0     0.0     0.0     41.     39.     39.     27.     23.     29.     24.     57.     50.     0.1     0.1     0.1     0.2     0.3     0.0     0.0     0.1     0.1     3.8     4.6     8.5    15.7    29.9     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
 2015 166    64    0.05    1.52    0.01     336   10.30    92.1   0.099   0.092  10.198   0.042     1.6    47.2     0.4    5227    31.4     382    0.32    0.38   31.04    0.17     1.2     0.9     3.2     8.1    18.0     0.0     0.0     0.0     0.0     51.     51.     50.     35.     29.     33.     26.     56.     51.     0.1     0.1     0.1     0.1     0.2     0.0     0.0     0.1     0.1     1.2     0.8     3.2     8.0    17.9     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
 2015 167    65    0.05    1.58    0.01     341   10.31    92.8   0.099   0.093  10.212   0.042     2.0    62.7     0.5    5310    13.7     619    0.14    0.62   13.52    0.21     0.0     0.0     0.1     3.2    10.3     0.0     0.0     0.0     0.0    111.    153.     60.     41.     36.     36.     73.     57.     52.     0.1     0.2     0.1     0.1     0.1     0.0     0.1     0.1     0.1     0.0     0.0     0.1     3.2    10.2     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
 2015 168    66    0.05    1.58    0.01     346   10.33    93.1   0.100   0.093  10.227   0.042     0.1     2.8     0.0    5282    15.4     367    0.17    0.37   15.24    0.14     0.0     0.0     0.7     1.6     7.1     6.1     0.0     0.0     0.0     21.     32.     60.     44.     39.     37.     27.     56.     52.     0.0     0.0     0.1     0.1     0.1     0.1     0.0     0.1     0.1     0.0     0.0     0.7     1.5     7.1     6.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
 2015 169    67    0.05    1.60    0.01     352   10.33    93.7   0.100   0.094  10.234   0.043     0.6    17.7     0.1    5343     7.0     531    0.08    0.53    6.95    0.17     0.0     0.0     0.0     0.5     3.7     2.9     0.0     0.0     0.0     35.     46.    142.     47.     42.     39.     74.     56.     52.     0.0     0.0     0.1     0.1     0.1     0.1     0.1     0.1     0.1     0.0     0.0     0.0     0.5     3.6     2.8     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
 2015 170    68    0.06    1.65    0.01     357   10.34    94.4   0.100   0.094  10.237   0.043     1.5    48.6     0.4    5334     2.5     715    0.03    0.71    2.43    0.22     0.0     0.0     0.0     0.0     1.1     1.3     0.0     0.0     0.0     46.    152.    131.    124.     44.     40.     70.     55.     52.     0.0     0.2     0.1     0.1     0.1     0.1     0.1     0.1     0.1     0.0     0.0     0.0     0.0     1.1     1.3     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
 2015 171    69    0.06    1.71    0.01     362   10.34    95.2   0.100   0.095  10.237   0.043     1.9    62.5     0.4    5287     0.0     856    0.00    0.86    0.00    0.26     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     96.    138.    119.    111.    116.    105.     66.     54.     51.     0.1     0.1     0.1     0.1     0.1     0.1     0.1     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
 2015 172    70    0.06    1.77    0.01     368   10.34    96.0   0.100   0.096  10.237   0.043     1.9    61.8     0.4    5157     0.0     766    0.00    0.77    0.00    0.23     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     82.    122.    106.     99.    102.     93.     62.     51.     49.     0.1     0.1     0.1     0.1     0.1     0.1     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
 2015 173    71    0.06    1.78    0.01     372   10.34    96.6   0.100   0.097  10.237   0.043     0.1     3.2     0.0    4953     0.0     634    0.00    0.63    0.00    0.18     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     16.    108.     96.     88.     90.     83.     57.     49.     47.     0.0     0.1     0.1     0.1     0.1     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
 2015 174    72    0.06    1.80    0.01     377   10.34    97.2   0.100   0.097  10.237   0.044     0.7    24.6     0.2    4882     0.0     599    0.00    0.60    0.00    0.17     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     26.     99.     88.     80.     82.     75.     54.     47.     46.     0.0     0.1     0.1     0.1     0.1     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
 2015 175    73    0.06    1.87    0.01     382   10.34    97.8   0.100   0.098  10.237   0.044     1.8    63.2     0.4    4783     0.0     569    0.00    0.57    0.00    0.17     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     33.     92.     82.     74.     75.     69.     52.     46.     45.     0.0     0.1     0.1     0.1     0.1     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
 2015 176    74    0.06    1.93    0.01     387   10.34    98.4   0.100   0.098  10.237   0.044     1.8    63.5     0.4    4716     0.0     572    0.00    0.57    0.00    0.17     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     64.     86.     78.     69.     70.     65.     50.     45.     45.     0.1     0.1     0.1     0.1     0.1     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
 2015 177    75    0.07    1.99    0.01     392   10.34    98.9   0.100   0.099  10.237   0.044     1.7    62.8     0.4    4761     0.0     559    0.00    0.56    0.00    0.17     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     59.     84.     76.     67.     68.     63.     50.     46.     45.     0.1     0.1     0.1     0.1     0.1     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
 2015 178    76    0.07    2.00    0.01     396   10.34    99.4   0.100   0.099  10.237   0.044     0.1     3.7     0.0    4739     0.0     502    0.00    0.50    0.00    0.14     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     13.     82.     74.     65.     66.     61.     50.     46.     45.     0.0     0.1     0.1     0.1     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
 2015 179    77    0.07    2.02    0.02     401   10.34    99.9   0.100   0.100  10.237   0.044     0.7    26.9     0.2    4719     0.0     493    0.00    0.49    0.00    0.14     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     21.     78.     71.     62.     63.     58.     49.     46.     45.     0.0     0.1     0.1     0.1     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
 2015 180    78    0.07    2.09    0.02     406   10.34   100.4   0.100   0.100  10.237   0.045     1.7    65.2     0.4    4655     0.0     482    0.00    0.48    0.00    0.14     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     27.     75.     69.     60.     60.     56.     48.     45.     44.     0.0     0.1     0.1     0.1     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
 2015 181    79    0.07    2.15    0.02     410   10.34   100.9   0.100   0.101  10.237   0.045     1.6    64.5     0.4    4676     0.0     503    0.00    0.50    0.00    0.15     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     53.     74.     68.     58.     58.     54.     47.     45.     45.     0.1     0.1     0.1     0.1     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
 2015 182    80    0.07    2.22    0.02     415   10.34   101.4   0.100   0.101  10.237   0.045     1.6    63.9     0.4    4673     0.0     496    0.00    0.50    0.00    0.15     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     54.     72.     67.     57.     57.     53.     47.     45.     45.     0.1     0.1     0.1     0.1     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
 2015 183    81    0.07    2.28    0.02     420   10.34   101.9   0.100   0.102  10.237   0.045     1.6    63.3     0.4    4774     0.0     505    0.00    0.51    0.00    0.15     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     56.     73.     68.     58.     57.     54.     48.     46.     46.     0.1     0.1     0.1     0.1     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
 2015 184    82    0.07    2.34    0.02     425   10.34   102.4   0.100   0.102  10.237   0.045     1.5    62.9     0.3    4858     0.0     519    0.00    0.52    0.00    0.16     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     59.     75.     69.     59.     58.     55.     50.     48.     48.     0.1     0.1     0.1     0.1     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
 2015 185    83    0.08    2.41    0.02     430   10.34   103.0   0.100   0.103  10.237   0.045     1.5    62.5     0.3    4886     0.0     531    0.00    0.53    0.00    0.16     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     61.     76.     71.     60.     59.     55.     51.     49.     49.     0.1     0.1     0.1     0.1     0.1     0.1     0.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
